SizesDiff (bytes); TimeDiff (seconds);
0; 5,978999853134155;
0; 27,25600004196167;
0; 5,082000017166138;
0; 5,974999904632568;
0; 11,801999807357788;
0; 4,8409998416900635;
0; 9,410999774932861;
0; 3,805999994277954;
0; 5,741999864578247;
0; 5,18399977684021;
0; 6,83299994468689;
0; 4,865999937057495;
0; 16,771999835968018;
0; 16,7189998626709;
0; 5,430999994277954;
0; 7,002000093460083;
0; 4,745000123977661;
0; 11,000999927520752;
0; 7,2669997215271;
0; 5,11899995803833;
0; 7,257999897003174;
0; 6,386999845504761;
0; 6,307999849319458;
0; 172,35399985313416;
