timestamp; size;
0.809516906738281; 2112; MsgEvent
5.05612111091614; 2184; MsgEvent
7.31298995018005; 2272; MsgEvent
10.7028560638428; 2530; MsgEvent
13.3615939617157; 2256; MsgEvent
16.9348759651184; 2491; MsgEvent
20.1012780666351; 2759; MsgEvent
23.2070078849792; 2372; MsgEvent
24.4245719909668; 1984; MsgEvent
25.7639520168304; 2284; MsgEvent
29.1274240016937; 1900; MsgEvent
31.4020519256592; 4638; MsgEvent
32.2979309558868; 1824; MsgEvent
33.6370930671692; 2112; MsgEvent
34.4439880847931; 2048; MsgEvent
43.5659370422363; 2108; MsgEvent
50.6951858997345; 4869; MsgEvent
53.9114420413971; 2288; MsgEvent
67.2133209705353; 2224; MsgEvent
69.7632930278778; 4554; MsgEvent
77.3588049411774; 2392; MsgEvent
82.249391078949; 2903; MsgEvent
90.5325810909271; 8515; MsgEvent
98.8664979934692; 2368; MsgEvent
109.756762981415; 8658; MsgEvent
129.077162027359; 2535072; MsgEvent
278.598917961121; 2699; MsgEvent
776.367360115051; 2459; MsgEvent
806.263611078262; 2743; MsgEvent
1195.30804300308; 2764; MsgEvent
1234.2605509758; 2543477; MsgEvent
1514.19135093689; 3101647; MsgEvent
1769.82241010666; 11531151; MsgEvent
2129.00802302361; 2552; MsgEvent
2372.08927702904; 3511; MsgEvent
2375.4252409935; 1236043; MsgEvent
2447.14168405533; 7592978; MsgEvent
2653.48284602165; 3305; MsgEvent
2806.42567491531; 3077; MsgEvent
2807.83772492409; 689980; MsgEvent
2995.28786993027; 2343; MsgEvent
3025.37731003761; 2695; MsgEvent
3184.22105503082; 5487; MsgEvent
3496.72213101387; 5250; MsgEvent
3500.40372896194; 1908412; MsgEvent
3525.98335003853; 2195323; MsgEvent
3933.37923407555; 5307; MsgEvent
4341.17068099976; 2647; MsgEvent
