timestamp; size;
0.43120288848877; 2376; MsgEvent
4.76882100105286; 2328; MsgEvent
6.96517610549927; 2236; MsgEvent
10.343435049057; 2356; MsgEvent
12.9862580299377; 2610; MsgEvent
16.3642840385437; 2300; MsgEvent
19.7407240867615; 3131; MsgEvent
22.9018979072571; 2548; MsgEvent
24.0285129547119; 2308; MsgEvent
25.413183927536; 2296; MsgEvent
28.7576110363007; 2108; MsgEvent
31.9389789104462; 7517; MsgEvent
33.3027019500732; 1756; MsgEvent
34.1651360988617; 2268; MsgEvent
43.2932250499725; 2444; MsgEvent
50.2768530845642; 4300; MsgEvent
53.537929058075; 2288; MsgEvent
66.8650751113892; 2012; MsgEvent
69.4969630241394; 4501; MsgEvent
77.0144290924072; 2132; MsgEvent
81.9689619541168; 3403; MsgEvent
89.9925050735474; 7226; MsgEvent
98.5988221168518; 1968; MsgEvent
109.339814901352; 7352; MsgEvent
129.203989982605; 2508203; MsgEvent
278.249026060104; 2995; MsgEvent
776.239650011063; 2659; MsgEvent
806.066113948822; 2675; MsgEvent
1194.62351202965; 2468; MsgEvent
1234.29097008705; 2542449; MsgEvent
1514.31782007217; 3134105; MsgEvent
1769.37757205963; 11662809; MsgEvent
2090.10250210762; 5443; MsgEvent
2128.61555600166; 2696; MsgEvent
2371.93652009964; 27199; MsgEvent
2374.87707090378; 1267525; MsgEvent
2447.01691603661; 7598307; MsgEvent
2653.13098907471; 2455; MsgEvent
2806.25304794312; 3722; MsgEvent
2808.97174692154; 726419; MsgEvent
2994.9342880249; 2363; MsgEvent
3025.04583692551; 2667; MsgEvent
3496.51871705055; 6181; MsgEvent
3499.76580095291; 1900962; MsgEvent
3525.55501699448; 2188538; MsgEvent
3933.03549408913; 5279; MsgEvent
4340.66890692711; 2663; MsgEvent
