timestamp; size;
5.35960006713867; 2356; MsgEvent
284.100557088852; 7034; MsgEvent
302.747129201889; 2553596; MsgEvent
781.046156167984; 3194; MsgEvent
810.838876008987; 2727; MsgEvent
1147.29513216019; 5565; MsgEvent
1199.99357819557; 2752; MsgEvent
1238.64091110229; 2542231; MsgEvent
1518.7818980217; 3145728; MsgEvent
1774.02358102798; 11590951; MsgEvent
2133.56586003304; 2832; MsgEvent
2376.77580118179; 3827; MsgEvent
2380.122164011; 1272159; MsgEvent
2452.22144818306; 7571631; MsgEvent
2658.05051016808; 2735; MsgEvent
2774.81110215187; 1541; MsgEvent
2812.50314807892; 727341; MsgEvent
2999.98129415512; 2527; MsgEvent
3029.97129607201; 2907; MsgEvent
3501.72289800644; 5502; MsgEvent
3504.18283820152; 1906183; MsgEvent
3532.7789080143; 2215526; MsgEvent
3937.9066131115; 5263; MsgEvent
4345.72731113434; 2911; MsgEvent
