timestamp; size;
7.00301599502563; 1968; MsgEvent
10.1623749732971; 2296; MsgEvent
12.4051730632782; 2112; MsgEvent
15.7545049190521; 2156; MsgEvent
18.4259901046753; 2160; MsgEvent
21.9933550357819; 2967; MsgEvent
25.3060970306396; 2823; MsgEvent
28.1759979724884; 2508; MsgEvent
29.5058259963989; 2140; MsgEvent
30.8431711196899; 2360; MsgEvent
34.2344040870667; 2204; MsgEvent
36.391608953476; 4740; MsgEvent
37.3885350227356; 2496; MsgEvent
38.7154519557953; 2354; MsgEvent
39.5434601306915; 2140; MsgEvent
48.5288739204407; 2244; MsgEvent
55.7025361061096; 4876; MsgEvent
58.9885940551758; 2084; MsgEvent
72.2038199901581; 2272; MsgEvent
74.7171530723572; 4220; MsgEvent
82.3324739933014; 2308; MsgEvent
87.1992189884186; 3419; MsgEvent
95.4892020225525; 7084; MsgEvent
103.948544025421; 2004; MsgEvent
114.770065069199; 7061; MsgEvent
135.000353097916; 2533232; MsgEvent
283.688597917557; 2887; MsgEvent
781.480592012405; 2847; MsgEvent
811.350021123886; 2499; MsgEvent
913.04168510437; 5455; MsgEvent
1200.28001213074; 2380; MsgEvent
1239.83944296837; 2579030; MsgEvent
1519.92654395103; 3112411; MsgEvent
1774.54920101166; 11649995; MsgEvent
2134.05535793304; 2476; MsgEvent
2377.17742300034; 3331; MsgEvent
2380.93027901649; 1271424; MsgEvent
2452.28195214272; 7577197; MsgEvent
2658.54859304428; 2623; MsgEvent
2811.69221496582; 2783; MsgEvent
2813.07159495354; 727808; MsgEvent
3000.27230405807; 2835; MsgEvent
3030.39355611801; 2867; MsgEvent
3501.92260909081; 6348; MsgEvent
3505.13946604729; 1906643; MsgEvent
3531.19089198112; 2194323; MsgEvent
3938.36030006409; 5319; MsgEvent
4346.15200996399; 2623; MsgEvent
