timestamp; size;
0.761956930160522; 2104; MsgEvent
5.04815196990967; 2328; MsgEvent
7.49640393257141; 2020; MsgEvent
10.7918510437012; 2320; MsgEvent
13.8057949542999; 2120; MsgEvent
16.9847500324249; 2546; MsgEvent
20.1097209453583; 3275; MsgEvent
23.2169749736786; 2380; MsgEvent
24.4187159538269; 2200; MsgEvent
25.8343000411987; 2272; MsgEvent
29.1133389472961; 2526; MsgEvent
32.3926179409027; 7203; MsgEvent
33.6170840263367; 2252; MsgEvent
34.4583840370178; 1956; MsgEvent
43.4765410423279; 2164; MsgEvent
50.6804509162903; 4284; MsgEvent
53.9492518901825; 1996; MsgEvent
67.2201919555664; 2620; MsgEvent
70.0496311187744; 4505; MsgEvent
77.3477239608765; 2268; MsgEvent
82.2264659404755; 3139; MsgEvent
90.4657421112061; 6716; MsgEvent
98.9448459148407; 2304; MsgEvent
109.784149885178; 6781; MsgEvent
129.621542930603; 2506184; MsgEvent
278.631886005402; 2903; MsgEvent
776.584952116013; 2775; MsgEvent
806.367441892624; 2539; MsgEvent
1194.97488808632; 2420; MsgEvent
1234.50423908234; 2542495; MsgEvent
1514.17123389244; 3098148; MsgEvent
1768.9942009449; 11471721; MsgEvent
1783.24423694611; 5475; MsgEvent
2128.96962404251; 2716; MsgEvent
2372.20854306221; 3759; MsgEvent
2375.48832702637; 1235979; MsgEvent
2447.46227502823; 7597091; MsgEvent
2653.45398402214; 2523; MsgEvent
2806.58299398422; 2539; MsgEvent
2807.88495111465; 694190; MsgEvent
2995.3905711174; 2283; MsgEvent
3025.38080310822; 2795; MsgEvent
3496.74414205551; 5566; MsgEvent
3500.08059811592; 1857766; MsgEvent
3525.91143488884; 2184730; MsgEvent
3932.94761109352; 2600; MsgEvent
3933.89809608459; 2743; MsgEvent
4341.32881593704; 2827; MsgEvent
